Left-Right,Authoritarian-Libertarian,Socialist-Capitalist,Planned-Laissez Faire,Authoritarian-Libertarian.1,Autocracy-Democracy,Universal-Particular,Nationalist-Globalist,Progress-Tradition,Conserve-Reform,Acceleration-Deceleration,Transhumanism-Primitivism,Common Law-Civil Law,Punishment-Rehabilitation,Equality-Hierarchy,Monocultural-Multicultural,Compromise-Persist,Transitional-Direct,Moderate-Radical,Politicized-Apolitical,Cluster
-0.8622916048392195,-1.3159033899195378,-0.7860015517261754,-0.38563966175427106,-1.338340312160846,1.194398561980134,0.45662965113740905,-1.8502920812742516,0.8650318193935613,0.27683724903472706,-0.07235746052924193,0.9704949588309457,-0.5345224838248486,1.1941008265843147,0.6538821281055412,1.2746617443844208,0.7574763968621588,-0.0951906196931417,-1.0853619079386325,0.02041666843894728,2
-0.8622916048392195,-0.2631806779839078,-0.37367286885342743,0.8909605978460748,-0.28088623835474535,-1.1486361649694012,0.45662965113740905,0.2643274401820356,0.8650318193935613,0.7556908689866875,1.0853619079386327,-1.1861605052378228,-0.5345224838248486,0.11009440245103587,0.6538821281055412,1.2746617443844208,0.29577649782236687,-0.0951906196931417,-0.15918641316433296,0.02041666843894728,0
1.0276625975481104,0.2631806779839072,1.2756418626375636,0.4654271779792929,0.24784079854830485,-0.2699981423633255,-1.6308201826336057,1.3216372009101796,0.8650318193935613,-0.2020163709172328,-1.2300768289971165,-0.3234983196103153,0.5345224838248486,1.1941008265843147,0.6538821281055412,-1.248380058933195,-1.0893231992970092,0.514029346342965,0.766989081609967,0.6737500584852508,1
1.0276625975481104,0.2631806779839072,-0.7860015517261754,-0.38563966175427106,0.24784079854830485,0.31576053937405824,-1.6308201826336057,0.7929823205461078,0.8650318193935613,-1.6385772307731126,-2.3877961974649913,-0.3234983196103153,0.0,0.652097614517675,0.1783314894833296,-1.248380058933195,-0.6276233002572172,-0.0951906196931417,0.3039013342228168,0.02041666843894728,1
-0.2953053441230205,-0.2631806779839078,-0.7860015517261754,-0.38563966175427106,-0.28088623835474535,-1.1486361649694012,0.9784921095801632,0.2643274401820356,-2.3536912295127133,0.27683724903472706,-0.07235746052924193,-0.3234983196103153,-0.5345224838248486,0.11009440245103587,-1.723871065005515,1.2746617443844208,1.2191762959019508,-1.3136305517653553,-1.5484496553257825,0.02041666843894728,0
-0.4843007643617534,-0.7895420339517228,-0.37367286885342743,-0.38563966175427106,-0.8096132752577956,1.194398561980134,0.45662965113740905,0.2643274401820356,0.2212872096123059,0.27683724903472706,-0.07235746052924193,0.9704949588309457,-0.5345224838248486,0.11009440245103587,0.1783314894833296,1.2746617443844208,0.7574763968621588,-0.7044105857292484,-1.0853619079386325,0.02041666843894728,2
0.6496717570706442,-0.2631806779839078,1.2756418626375636,0.8909605978460748,-0.28088623835474535,-0.8557568241007093,-0.06523280730534456,-0.26432744018203613,-0.4224574001689488,-1.1597236108211526,-0.07235746052924193,0.10783277320343827,-1.0690449676496971,0.11009440245103587,-0.2972191491388815,-0.40736612449398973,0.29577649782236687,-1.3136305517653553,-1.5484496553257825,0.02041666843894728,5
1.0276625975481104,-0.2631806779839078,1.2756418626375636,0.8909605978460748,-0.28088623835474535,-0.8557568241007093,0.45662965113740905,-0.26432744018203613,0.2212872096123059,-1.1597236108211526,-0.07235746052924193,0.9704949588309457,-1.6035674514745462,-1.515915233748882,0.1783314894833296,-0.40736612449398973,0.29577649782236687,-0.0951906196931417,-0.15918641316433296,0.02041666843894728,5
-0.2953053441230205,-0.526361355967815,-0.5798372102898015,-0.38563966175427106,-1.0739767937093208,-1.0021964945350554,0.45662965113740905,0.0,0.2212872096123059,0.037410439058747406,-0.07235746052924193,0.9704949588309457,-1.0690449676496971,-0.16090720358228341,-0.2972191491388815,0.8541547771648178,1.450026245421847,-1.3136305517653553,-1.0853619079386325,-5.206250451931482,7
0.27168091659317833,-1.3159033899195378,0.8633131797648155,0.8909605978460748,-1.338340312160846,-1.1486361649694012,-0.06523280730534456,-1.3216372009101796,-1.0662020099502034,-1.1597236108211526,-1.2300768289971165,-1.1861605052378228,-1.6035674514745462,-0.9739120216822424,-1.2483204263833036,0.4336478099452153,1.2191762959019508,-1.9228505178014623,-2.011537402712932,-0.6329167216073562,5
0.6496717570706442,-0.2631806779839078,-0.7860015517261754,-0.38563966175427106,-0.28088623835474535,-0.2699981423633255,-0.06523280730534456,-0.26432744018203613,-0.4224574001689488,-0.6808699908691926,-0.07235746052924193,-1.1861605052378228,-0.5345224838248486,0.11009440245103587,-0.2972191491388815,-0.40736612449398973,0.29577649782236687,-0.7044105857292484,-1.0853619079386325,0.02041666843894728,0
-0.4843007643617534,-0.2631806779839078,-0.7860015517261754,-0.38563966175427106,-0.28088623835474535,-0.8557568241007093,0.45662965113740905,0.7929823205461078,0.2212872096123059,0.7556908689866875,-0.07235746052924193,-1.1861605052378228,-0.5345224838248486,0.652097614517675,0.6538821281055412,0.4336478099452153,0.7574763968621588,-0.7044105857292484,0.3039013342228168,0.02041666843894728,0
0.6496717570706442,-1.3159033899195378,1.2756418626375636,0.8909605978460748,-0.8096132752577956,1.194398561980134,0.9784921095801632,-0.26432744018203613,-0.4224574001689488,-0.6808699908691926,-0.07235746052924193,0.9704949588309457,0.5345224838248486,0.11009440245103587,-0.2972191491388815,0.4336478099452153,1.2191762959019508,-0.7044105857292484,-1.5484496553257825,0.02041666843894728,2
-0.8622916048392195,-0.2631806779839078,-0.37367286885342743,-0.8111730816210533,-0.28088623835474535,-0.8557568241007093,0.45662965113740905,-0.26432744018203613,0.2212872096123059,0.7556908689866875,1.0853619079386327,-1.1861605052378228,-1.0690449676496971,0.11009440245103587,-1.723871065005515,0.4336478099452153,0.7574763968621588,0.514029346342965,-0.15918641316433296,0.02041666843894728,0
0.27168091659317833,-0.7895420339517228,0.8633131797648155,0.4654271779792929,-0.8096132752577956,-0.8557568241007093,-1.1089577241908517,0.2643274401820356,-0.4224574001689488,-0.6808699908691926,-1.2300768289971165,-0.754829412424069,-1.6035674514745462,-0.9739120216822424,-0.2972191491388815,-0.8278730917135925,0.7574763968621588,-1.3136305517653553,-1.0853619079386325,-0.6329167216073562,5
-0.4843007643617534,0.2631806779839072,-0.37367286885342743,-0.8111730816210533,0.24784079854830485,-0.8557568241007093,-0.06523280730534456,0.2643274401820356,-0.4224574001689488,0.7556908689866875,1.0853619079386327,-1.1861605052378228,-0.5345224838248486,-0.9739120216822424,-0.7727697877610925,-0.8278730917135925,-0.6276233002572172,0.514029346342965,0.3039013342228168,0.02041666843894728,0
1.0276625975481104,-0.2631806779839078,1.2756418626375636,1.3164940177128572,-0.28088623835474535,-1.1486361649694012,0.45662965113740905,0.7929823205461078,0.8650318193935613,-1.6385772307731126,-0.07235746052924193,0.5391638660171921,0.5345224838248486,0.652097614517675,0.1783314894833296,-0.8278730917135925,-0.16592340121742505,-0.7044105857292484,0.3039013342228168,0.02041666843894728,5
-0.4843007643617534,0.2631806779839072,0.03865581401932019,0.4654271779792929,0.24784079854830485,1.194398561980134,0.9784921095801632,0.2643274401820356,-0.4224574001689488,0.27683724903472706,-1.2300768289971165,0.5391638660171921,-0.5345224838248486,1.1941008265843147,0.6538821281055412,0.8541547771648178,0.7574763968621588,-0.7044105857292484,-1.0853619079386325,0.02041666843894728,2
-0.4843007643617534,-1.8422647458873531,0.03865581401932019,-0.38563966175427106,-1.8670673490638963,1.194398561980134,0.45662965113740905,-0.26432744018203613,0.2212872096123059,0.7556908689866875,-1.2300768289971165,-1.1861605052378228,-0.5345224838248486,1.1941008265843147,1.1294327667277524,1.6951687116040233,1.2191762959019508,-0.0951906196931417,-0.15918641316433296,0.6737500584852508,2
-1.6182732857941515,1.3159033899195378,-1.6106589174716708,-1.6622399213546175,1.305294872354406,-1.1486361649694012,-1.6308201826336057,0.7929823205461078,-2.997435839293968,1.2345444889386472,1.0853619079386327,0.10783277320343827,1.6035674514745464,-1.515915233748882,0.6538821281055412,-1.6688870261527977,-1.5510230983368014,1.1232493123790726,1.2300768289971167,0.6737500584852508,3
